Mixed media 	Huiying	Lee	Sweet Valley Bonsai
Mixed media 	Thomas	Lowery	Paper Ghost Studio	paperghoststudio.com
Mixed media 	John	Lundy	The Humble Hutch	www.etsy.com/shop/TheHumbleHutch
Mixed media 	Maggie	McHugh-Parrish	Loud Owl Designs
Mixed media 	Natacha	Monnalisa	Natacha Monnalisa	www.natachamonnalisa.com
Mixed media 	Chris	Oaks	Twin Oaks Hammocks	twinoakstore.com
Mixed media 	Chris	Oaks	Twin Oaks Hammocks	twinoakstore.com
Mixed media 	Holly	Olinger		www.hollyolinger.com
Mixed media 	Michelle	Prahler	Planetprahler	http://www.etsy.com/people/PlanetPrahler
Mixed media 	Mary	Proctor	Missionary Mary	http://missionarymary.com/contact.htm
Mixed media 	Amanda	Robinson	Secret Springs Studio
Mixed media 	carol	salomon		www.carolsalomon.com
Mixed media 	Marisol	Spoon	Marisol Spoon Inc.	Marisolspoon.com
Mixed media 	Jason	Thomas	Red Rocket Farm	www.redrocketfarm.com
Mixed media 	Henry	Warner	ALCOVE FINE ART	www.hcwarner.com
Painting	SPOON	.	Artwork by Spoon, LLC	www.artworkbyspoon.com
Painting	Jamie	Calkin		www.jamiecalkin.com
Painting	Summer	Clarke
Painting	Chrissy	Collins
Painting	Brian 	Delozier	Brian's Dots	www.briansdots.com
Painting	Taguhi	Erzrumyan		www.taguhiart.com
Painting	Kevin	Eslinger	Lucky Onion	www.kevineslinger.com
Painting	Dave	Goldman		www.davegoldman.net
Painting	Smita	Gupta	Henna tattoo & Face Painting
Painting	CHRIS	HOBE	ART REVOLTS	http://www.cantbuyfrdm.com
Painting	Sang	Kim	Samuelsart	www.samuelsart.com
Painting	Britt	McDermott		http://www.brittmcdermott.com
Painting	Katherine	Mialkowski		www.katherinemialkowski.com
Painting	Nelson	Perez	Vodka Bacon Studios	www.vodkabaconstudios.com
Painting	Sydney	Privitera	Lovely Bones Illustrations
Painting	Aaron	Reed	Artbyaaronreed.com
Painting	Aaron	Reed	Artbyaaronreed.com
Painting	Grant	Searcey
Painting	Greg	Stones		www.gregstones.com
Painting	francis	styons	1984	www.stfrancisart.etsy.com
Painting	Richard	Webb	Richard F Webb Fine Art	www.richardfwebb.com
Photography	Jana	Epstein		www.janaepstein.com
Photography	Kathleen	Hall	Kathleen Hall Photography	www.fineartbyKathleen.com
Photography	Shaun	Krisher	Epic Photography Atlanta	epicphotoatl.com
Photography	Glenn	Lewis	Glenn Lewis Photography	www.glennlewisphotography.com
Photography	Glenn	Lewis	Glenn Lewis Photography	www.glennlewisphotography.com
Photography	marcos	minuchin	The Secret Life of Toys	www.thesecretlifeoftoys.com
Photography	Matthew	Terrell		www.itsjustmematt.com
Textile / Fiber	deborah	brawley	the unbroken circle	www.ubcircle.com
Textile / Fiber	Daphne	Cohan		www.thehighfiberco.etsy.com
Textile / Fiber	Nikita	Masters	Nikita Lynn 	www.nikitalynn.com
Textile / Fiber	maria	musngi	Orb clothing
Textile / Fiber	Mary	Sage	BoBo Tees
Textile / Fiber	Roger	Smith
Textile / Fiber	Elizabeth	Swing	Emergolde	https://emergolde.myshopify.com/
Textile / Fiber	Kathryn	Wieldraayer	Rangemark	rangemarktextiles.com
Textile / Fiber	May	Yang	May's Stitchery
Woodwork	David	Belser	Four Oak Designs	Www.fouroakdesigns.com
Woodwork	Tiim	Kuhlman
Woodwork	scott	mattison	Mattison Furniture, LLC
Woodwork	lorenzo	padilla	lorenzo's woodworks
Woodwork	lorenzo	padilla	lorenzo's woodworks
Woodwork	Matthew	York		https://www.instagram.com/raen425/
